"ID","x","y","slope","temp"
1,-67.6847172732721,39.5388433225489,11.8019299039109,10.2986006874373
1,-66.8083934869608,46.0472277574809,9.43051574887141,10.8662176694829
1,-67.05273595601,48.2634146442224,9.28061187819138,10.10780970379
1,-67.5049309389085,52.0269243958504,16.9562447773071,8.13916592440925
1,-67.1026652121211,56.0842759737686,26.2681483482496,9.14852722735683
1,-67.309325201866,66.9909382107772,27.8681976662408,9.7122402031129
1,-65.3063080827249,71.5050576668957,20.3766011246335,7.73688538951867
1,-58.7215707255966,78.2367613263627,29.7229486192955,9.77509472367604
1,-55.6732334998527,81.3436469517709,31.5651695901956,9.9491635543189
1,-50.9698467872401,87.92536807124,34.579999069459,14.4228740470942
1,-42.5741141294539,96.9311831687933,33.2784390527299,14.9235106539646
1,-42.481958300174,96.9550338864648,20.3794454502552,17.0982927533027
1,-39.7394404929018,97.7387882213318,15.1509276018658,15.8839373198318
1,-31.1064956248873,100.063549590839,12.5292294919827,12.7576302295694
1,-28.4153881451497,101.480258823044,17.0927901400606,11.8055068186875
1,-27.1928112562516,102.407498776784,16.6921414454938,10.8837447881392
1,-22.9163096286874,103.495306230185,11.7681965391812,11.4260523269867
1,-17.7014198563376,102.981784348917,21.0505548734904,14.4937798346356
1,-13.4939573254909,102.076069876314,18.8535016886176,16.2430342605559
1,-8.63725441695256,99.0728618489943,15.0767579349639,13.8044396061957
1,-7.24786214064121,96.8960089890773,18.1084064311146,13.4494891742604
1,-4.01384928501524,94.5988655141817,29.8542905214417,11.7126191102502
1,-4.27758496792402,94.3559696737563,31.8382524951937,14.7744581610828
1,-3.31538274523703,94.6516122994634,29.7984555959652,14.1613689166613
1,-4.03771114123277,94.1371497362415,28.8165538009065,11.9294225103312
1,-5.33886081488892,94.0000087639785,20.7095877236403,12.8585643253876
1,-11.1959813695586,94.767613343696,18.3920617325417,12.9125030145365
1,-15.1474998265179,97.4895107365876,19.6655257796544,13.1023360936028
1,-17.8207075579714,100.605637461022,13.1370155914758,14.192645821616
1,-19.2529450331089,106.002198113169,24.905672657563,13.9073672591813
1,-19.188809060518,109.50533942628,21.8401775625531,14.0253700053284
1,-18.5037552938317,112.420102137482,26.2389175412986,13.7116656384643
1,-18.4627455078472,117.411029374791,27.4082172350108,11.3876788522918
1,-18.7165517423126,120.546722985841,34.7892648122482,10.4743870705197
1,-19.9168211952886,129.413529688004,29.6929392637253,8.85464225866532
1,-19.8121813356262,132.564789710634,18.480567722931,8.9500374418976
1,-20.5906414572344,137.022111249127,16.1761092988254,6.80918597987702
1,-18.4700767639722,141.375017462409,14.4222024812557,10.821438323302
1,-15.9496936577357,143.352730701007,13.3017865948151,10.1686736073393
1,-12.0044792757577,144.218460897175,6.45548908384225,12.8550241158276
1,-0.759723597838189,145.676787822715,6.26230150475952,13.0921266362738
1,3.20813682384704,144.271447541035,8.34712729904396,13.8067832237339
1,4.39272963468079,142.763473833746,11.3335999370148,14.091408075033
1,15.3460045101903,126.832389731549,10.1435649592435,12.7248891248705
1,15.9402517766999,122.924279949202,2.55781340740819,11.6906518869084
1,15.6120171733747,122.790889450173,2.73543338990375,12.3667193624564
1,15.4538666093199,123.154864978176,4.57260698445648,11.1272036016105
1,15.1863690007875,124.850209099783,7.85906987225741,8.99128395171154
1,15.9632172109971,131.219639778379,12.4485721662747,11.520666718976
1,20.4064439430402,136.395028372083,19.7103159359177,11.4913137982503
1,23.1510452618009,138.723053477341,13.5212962851248,9.89024903859617
1,28.1766366679579,140.385937829944,9.55735223206869,10.8548075919426
1,37.2245125235821,139.614066267563,7.69941279820235,10.1168830971352
1,36.8448427357519,140.008373160139,10.8414642123847,8.84072726290455
1,35.8005582507347,140.136438175169,15.4241278629484,10.0792711599555
1,31.188529089956,143.463769554116,16.1993213318479,8.40024608957892
1,29.8324107264656,145.447364751156,16.9402421649778,10.4300885187763
1,26.7785838637391,148.041598471443,20.660201761605,9.88879792787304
1,24.3601562528353,151.46172676797,25.4293898263365,11.642902142993
1,25.0316789199506,153.217211383829,23.391314291054,11.0786144426681
1,29.2415996151352,159.695305587939,36.0670521743559,7.69162330192056
1,35.6213670401709,162.064805348576,37.5048967647796,7.04557090657176
1,41.7711454566273,165.514724487183,31.5977448092675,8.8966415680566
1,41.0921980434952,164.255706323292,26.1544818741719,8.22414890200213
1,42.0089226357079,162.936731647397,32.0951183281263,8.00162836279478
1,42.6362733810787,163.436040884231,37.8202126051655,7.8234111276571
1,41.8945440075652,162.922287517155,34.6564868395048,7.38691694407892
1,41.8992702908736,163.442586738805,32.3162185502283,4.7548667959751
1,42.7092782694409,163.065054276765,29.1804595576092,4.01913024601378
1,41.7010816787021,163.277450230236,26.159319852991,4.24373136326219
1,41.3867569550694,162.665109316332,24.6767849910014,6.18876987809841
1,40.993571935873,163.566379023047,23.7661538262999,10.8988366392918
1,40.0747537039243,163.095442268429,18.4659228348559,10.2822778558715
1,40.8372112295835,162.871804741538,25.6624936125104,10.7170880260188
1,39.3358579962634,162.168433658365,21.069700944691,8.85240147811854
1,40.0405424261834,162.590664871625,20.4161048229347,10.6029282332821
1,40.0624011080787,161.095916108254,22.6427740762338,13.4611819931023
1,40.7518921739369,159.988713212198,9.32359384294244,9.59668528966411
1,40.7760607414017,160.802055068495,9.34713667617349,7.53221206245039
1,41.5098067232235,161.186593008038,9.49090266548526,8.93766219912227
1,40.8475704025199,159.772794457242,17.5435747243682,7.812533031497
1,39.0453974071472,158.784161735224,16.7623401329381,7.41820075627764
1,40.1315482689428,158.430771187097,21.0851067780077,6.55667044766743
1,46.1979587654187,156.265799605706,13.0344139955146,8.22809313076855
1,49.3933365551092,152.780774260344,10.6460925851096,10.7884122096812
1,50.3052628372875,148.311760151042,14.2392237397735,10.6953820288089
1,50.1676063144516,147.066890640665,13.3048433049255,8.45221451790924
1,48.1107071296436,146.109279774352,9.43801700082732,8.38815858130523
1,46.1976547784581,143.908664122254,8.92426308964718,8.43963584369935
1,41.3759264485585,142.990693501954,6.04689109745534,9.70456112634666
1,42.4071819462327,141.995010151304,15.1710470129147,11.3144996713395
1,42.7242459698836,142.507425784073,16.9160655071641,8.51387466330806
1,44.540858075837,141.722116810308,15.2459133666447,8.98159116869904
1,44.6348203217183,142.459938240925,17.9660450790619,8.26055155400756
1,45.7414904170465,145.021538045119,19.9665200846916,9.0700422504541
1,47.6520265601751,149.956154892869,18.7355112006226,9.39059480526808
1,49.3376498878924,152.65609086713,14.4469975585486,13.4201086538774
1,50.7149638899352,155.126178994127,16.4535755904956,14.0962353277622
1,54.1174790208204,159.486146058349,7.17619381863219,12.8433720633955
1,60.2992737085725,160.207580949283,12.1577111867559,13.2549330029581
1,70.945136623446,148.640992873658,8.60760707901519,6.97291996345659
1,71.8965472515151,144.546236405631,4.75872653742921,5.20909295182979
1,69.7174982585031,140.3668408739,10.4276633445487,7.31110941687424
1,69.9638065357593,137.28760993269,12.8655318219898,4.86786216441809
1,63.4925193770759,129.341977795535,17.3992166402864,2.17846059004776
1,59.3201928473514,127.219505461584,11.9088812488586,1.9600130417804
1,59.5419924443283,127.243354102634,13.6787242634354,5.7094115632374
1,60.1340875291752,126.369505464315,11.000505934405,12.5057015972894
1,58.5018332053252,126.233365597216,11.2103948843612,11.7646779726529
1,59.9319778019536,126.456610602627,6.81726805895125,15.5225353930274
1,59.9614674573398,126.999235576636,8.38713633750118,17.6039627678076
1,60.1632726977984,129.649185287416,7.16910864311763,17.6603193554312
1,64.7655731346317,133.85612537863,9.45297575843897,15.8752969051264
1,68.059679205972,134.284414526231,17.212668571987,17.3639927678357
1,69.6186411510601,133.322591916686,28.1416551780997,19.0192921001515
1,72.2897673760506,129.046749524973,25.8619616055775,18.0540038489141
1,72.8587261553328,126.649284273266,27.4371881806844,13.9048631347969
1,73.6206549077812,121.815941206995,23.8075199887117,12.0011188464126
1,73.1911181097049,116.20484812515,28.4799431724479,9.96758325441306
1,69.7935047612093,95.9225906294355,27.7203814421364,10.9582635053668
1,72.5167820065202,89.7005840483166,28.5730008315408,11.7557483542116
1,71.58780482251,85.0827797184963,28.7210826816841,13.7368160616312
1,69.5956762762915,80.4034866428689,27.3508418267734,9.7855309459121
1,67.1673994523435,77.8088525991283,16.5508846209729,8.23519282865489
1,65.3489158820811,77.2853665735426,13.6595460797482,5.33334256279442
1,62.2855821602676,72.4744415555563,22.8578171104982,7.39358751025533
1,59.3004900167439,69.6105610350823,26.0683155963596,8.9536955696959
1,53.6698138528206,65.1959530510502,24.9911494792695,8.42395897883282
1,47.9506152025527,66.9637422283336,32.3783244048399,10.9267256140476
1,47.1210574271955,67.5883301329763,32.6163458698188,8.12353472996596
1,41.6791331359685,80.1937353212665,33.0196336981526,6.8427072405745
1,42.3458098540008,85.9853816835433,29.0862405003356,7.09058192344812
1,43.640772303536,90.9817356509591,28.9512223222651,9.61087314010116
1,49.5622971975138,98.238039052273,32.9489434076376,6.38515658711544
1,50.7684352836526,99.5224415548301,22.1306653122253,8.95462218881328
1,53.1431973378675,100.518257683112,18.1817746861499,9.35027104386207
1,56.8325089510985,100.758662630329,7.32607154367117,8.84376251316412
1,64.951302054621,103.139790145226,8.37524716100239,8.08975682208879
1,75.8590683238311,104.239515549114,8.69016877227879,7.64192547881738
1,82.2856093598228,102.978101269326,7.08496557154928,6.7303553811549
1,85.3264065173457,103.361004243893,10.3014819978699,9.49038446036899
1,102.262396129166,103.322432981065,14.1718760536161,13.8856280005965
1,104.126024915788,102.564914330463,12.720895792091,12.7365285663344
1,105.8364962785,102.341164950009,19.2059178063586,7.29133321271255
1,107.428135083705,102.455887257265,9.55650263463053,8.95877325832538
1,115.894530624755,98.4208422109052,12.495945065087,8.23814421574715
1,117.291929733967,95.1295691356859,14.7145035917626,5.7782666639384
1,120.008151294765,90.9916544531928,18.2775615096501,5.7676138524593
1,119.914507853264,89.8986149549341,10.5947364811801,2.6996686431272
1,118.121348363101,83.9772110409904,10.7926823898941,4.23342137938715
1,117.260889574978,82.2578965249164,3.70730397392757,2.37257656240731
1,117.134972123822,83.3232780895271,4.97198678471682,3.10293738109227
1,116.65632936027,82.1280389638292,11.2929570355433,3.37998225074595
1,114.083938768221,75.924275011268,27.2420808021648,4.20659323069293
1,111.516616948338,74.4101735273105,35.2609125857892,6.7445306507268
1,105.828171357181,73.3169211843091,34.0314941905968,5.98843228722992
1,103.975570895883,74.4648424161788,35.1949480977731,7.64510756580286
1,103.087773129382,76.2386838143142,34.8422016473587,5.85170096367815
1,97.3645872287376,81.6699549419348,36.2148978679942,6.83154426318567
1,97.9763080480754,82.2963600372414,38.9759381520809,5.9636746360615
1,97.5024463239769,82.2991068046701,39.3507107971654,3.86757291011074
1,97.6988070904515,81.4915962204726,38.9074891314388,6.55325310500471
1,98.7550394533564,81.388726834253,37.4300250298626,6.645809247317
1,97.9063853594609,82.4373400618755,38.1399607483698,9.08450796447651
1,99.0029271258062,82.5093268135403,38.085783066572,9.63449002578378
1,98.4132716653674,82.7631121300566,36.6356939220409,12.2515425403809
1,97.7531559123986,82.6246544988817,34.8075347450206,12.2399968159883
1,98.5102996601383,83.0148050960581,36.8005027959593,13.1164410105284
1,97.3012639384853,82.7179813300391,32.0097609589529,12.6967250449289
1,98.6084553834161,83.655110358304,33.3568326602808,13.1548923376721
1,98.2412620575806,83.9162873381709,32.0978598951223,13.1616618476627
1,98.1175255893064,84.6382409843974,31.4591372257939,14.1071447908832
1,97.6606365797949,84.5470745007552,18.346394398539,13.7841945562983
1,98.3684736669881,83.6060210755492,24.5628500543252,14.0693967688339
1,98.67063287556,84.7521600905279,30.0083120671489,14.8403101986386
1,98.3055018587387,84.0788921510412,21.8357356266796,13.4788500704924
1,98.337618552356,84.8975096223343,26.0220014177433,10.0374570801995
1,97.2719645895395,82.895355396055,32.8790516845397,7.71981228680499
1,97.2414044255724,83.4341467728604,28.546988580043,8.51431731759838
1,97.9286430735459,83.1449209952497,33.8890250315176,10.6045164657785
1,96.9580370694765,83.4241303030701,24.5498430363477,10.4973412312444
1,98.2501157686721,81.6758743233484,29.5199851517709,7.41429296966163
1,100.407077984419,73.1929785395201,32.5394826397679,3.40174981732326
1,100.395490563931,71.2071831571089,30.4737421679556,7.92341715715725
1,99.6474540291534,70.629384373254,30.4780965745918,9.38554940338921
1,95.3466402244415,71.2115531290002,34.2818016633423,8.59062274194165
1,90.8608061937178,75.8879375572962,35.1512596769195,8.34371716824811
1,92.2462055865091,75.6184781691999,27.2162720001579,5.89195215821157
1,90.278068360477,74.2956966082057,31.124621285871,7.40412414028107
1,90.4361335519994,74.7477119317313,27.6567497584393,9.27506323326586
1,89.4363445998622,74.5740834820461,32.7106207238964,9.30786213746536
1,89.8694109874002,74.3496713135148,31.9613405361909,7.24304210803504
1,90.0082539930614,73.6301086192398,32.562794941359,8.10023575694738
1,90.2027772542392,74.5126649905821,33.4719079180224,8.47798523421316
1,94.3737974345649,77.9663216404303,27.3009651699154,10.6452607696034
1,98.2479388442434,77.4975852445068,30.5968655768622,13.4183317654532
1,103.601626611339,76.8635328701613,30.1826209087682,15.7861838824017
1,111.217519186969,75.5973098879834,27.5993742391243,13.5197174726693
1,112.898108377813,74.9791816986653,34.1953968696151,16.0344967884545
1,111.995422091804,74.7315882142421,37.8386148860447,15.0673169439407
1,112.784351171381,74.6496422204116,30.4541238247456,13.4703567695697
1,112.470878253233,73.9959484994456,26.5110441902469,11.9307621209605
1,113.066426385158,74.5339949353309,20.0637789457626,11.0152355559644
1,116.187234153082,75.0604355979254,16.4383042461393,6.68848147733134
1,121.106522210961,73.3024776175804,13.8295899699305,7.5695280720708
1,124.482120914233,70.7681015409245,9.64534590252715,7.83978880046242
1,124.530578275231,71.3906025383853,25.3379988225127,6.56865532497107
1,124.032202859584,70.6789001923085,21.6639264267578,9.14014589167672
1,119.411560258167,63.1661361033309,26.5389617640521,7.99411046151678
1,115.941601616907,61.078613569355,28.2533670150435,8.83088463173449
1,111.073728325308,58.0978733176012,33.6428780247659,6.56805505527873
1,111.632001213822,58.6549811570806,32.4754260682389,9.17414703838354
1,110.674020408687,59.8675801135457,31.2459094939668,12.9973790707489
1,111.226661321863,58.6467302555746,24.6770876316532,13.6301150479004
1,111.089601248134,58.9536413832496,34.5231180048,13.1910152845896
1,110.062176712258,58.647792656468,30.3320444261475,10.3118513551398
1,109.807171762404,58.1602171546426,30.1505095929124,7.97379244374616
1,110.204118594359,58.4865746299506,35.9225085356497,5.23297911291506
1,109.215437953673,58.0007707012786,38.2224034422722,3.21261361585741
1,108.433892943305,58.6525367801262,32.9796282115789,3.62847232434703
1,108.552036486034,58.6878138203775,31.2484229609913,1.49055107814756
1,107.967769021473,58.4551594806708,26.5138927797439,4.07383623971035
1,109.535378134954,58.5580433723661,20.2991913100946,4.7026388139839
1,113.875129393803,57.7769054574629,18.0539268946363,4.6142834426747
1,119.896375895794,58.6277094447352,19.3579368032134,6.7078822475253
1,127.562522727814,55.6492420847441,19.4695176688778,9.34339085769088
1,130.234361937131,54.4228870182441,9.52535455548537,10.5396634251259
1,134.587544339139,50.9958510570488,10.1417181517867,6.13568604021343
1,135.028130855722,51.338812629317,18.7075866382681,7.89946043896606
1,134.62762267553,50.9512732361772,33.3637490948356,11.7554723446541
1,135.326410736605,51.015850317476,35.6009807245649,11.4234163710445
1,135.451849689082,50.6502207107901,35.4371151667717,9.30931366489363
1,136.587544084861,50.6298290864416,37.8002230771966,11.1891170533107
1,135.537353004371,50.4440060323379,35.8954525741919,11.4898440503509
1,134.498966790438,49.8911291950159,37.4183880255288,13.9441539385123
1,133.792011954183,51.2809424097426,35.9958645905862,12.3266757076291
1,133.392256937701,50.3508002303302,37.3209811784578,12.9513830643392
1,133.914894112701,50.7382348216194,36.8879191186496,11.9122447742787
1,133.510574139498,50.37520295038,36.3230586279807,14.8073951094972
1,134.290630730122,49.1336271699363,28.9119227137704,15.2043712535212
1,134.042401833651,49.6065127377445,32.3626010384677,15.0473488062213
1,132.875941506093,50.2390132828071,36.5901860934955,14.4141488467087
1,133.533230426449,51.4686492457456,30.0168790969006,12.3361569374921
1,131.814886893575,52.2644462324566,19.3145224382415,9.09408424442794
1,125.896005555794,54.3078414984996,30.4244864620538,7.18807117165006
1,125.724280957462,53.9534549670543,28.7600693056523,9.6056427535164
1,124.196532805397,51.7055088866182,27.4710684769926,10.5539017227595
1,125.581103196884,52.1578777298669,19.4892874649329,11.3405287624042
1,124.045880129972,52.6017817489702,12.3371663916301,13.5997327904792
1,124.362959097485,52.0862635118422,24.2353184012885,10.9816155307195
1,124.160133659603,53.0899663574546,9.82275135904647,7.43653847770445
1,123.751354019985,52.8118812407773,6.78683489649163,9.87300575803788
1,119.70599837398,50.1196203728624,10.9745945867019,11.0555018095651
1,113.36902581575,48.827851075807,15.5057373916111,8.59838613850991
1,111.610448492938,49.5307941827169,14.52275029576,8.2436608421158
1,108.394119000681,49.9919869035148,17.8035559226597,5.91990023364295
1,106.057916729415,51.5732557610004,16.7125120169219,5.74081791975629
1,104.368894874555,61.2256894240623,19.9274408734396,7.55345865749952
1,104.489649115013,62.0411593141961,14.4182669812337,9.29440749509312
1,104.710121947777,69.6137199725545,11.2921251718364,8.95346904618111
1,107.827572614442,72.8331408762145,22.4362125537146,6.50482939987287
1,122.820939976991,84.7893221844819,25.0163451904995,11.1869332596414
1,128.393823277493,83.5387413413459,31.1528046006512,15.5219192271497
1,133.311028053918,82.7558985385877,33.1823666001841,13.4153354451409
1,137.67861049296,78.342052443431,30.9323955780066,14.0746351116301
1,140.105243870144,75.3701967476288,32.8144030121732,15.3443380568686
1,141.072763804252,74.4718479651032,24.8476083365338,13.444933493532
1,141.264468886219,74.8876535275305,25.7185749603462,11.1109173296961
1,145.184377034807,77.8695774124031,30.004166823605,10.0842066968231
1,149.148601359754,78.2274423437373,24.246096287963,7.33527373621019
1,154.398205114254,73.9644308612257,27.6909423122991,7.3540551152494
1,157.133701402446,67.8523162506423,33.0949281575119,8.71854293081297
1,155.256034640636,60.6217038477093,32.8263266386632,9.00061228670631
1,152.231536099442,58.5115344213488,31.4008207199737,12.6050864437996
1,149.084710389805,58.8528961279412,33.6365446275791,15.556708026612
1,144.031220679972,62.3078832993642,25.3673533894224,17.0429874742912
1,140.507513528274,67.6290307337703,28.4549900016131,12.7532988560296
1,139.987398709602,72.3696938983282,13.6454709830309,9.11163795681509
1,139.873424300435,77.9692348437846,21.8464123659746,10.2673519961266
1,140.666615705391,80.7271094506013,20.7641927808197,10.7989760888662
1,141.123210738539,81.5716852645918,20.8870531679322,9.11013871217647
1,141.982638298946,82.6578735863223,28.4968966146973,10.1878628336963
1,143.433193588355,83.8521901438917,35.765646798698,9.22009705543819
1,147.021471356659,86.294893106503,31.7880021492924,12.0401744775635
1,154.121585981746,89.2361246093564,34.3995610876903,11.9596470760793
1,153.296487657821,89.8659996704925,36.0350292290964,12.0048840663203
1,152.428071383234,89.9904661875548,33.1786613236327,9.59116244731989
1,153.182637704371,91.0704245404009,28.8824414552097,8.91333835078982
1,153.309179210484,91.3089333131848,24.4492712448152,10.6060878425106
1,152.757671788622,91.9209074086546,22.8029717763984,12.8427922563827
1,150.059075123817,96.860385354207,23.1433735680654,10.327477108331
1,147.742217480908,100.364052537857,15.0528307855104,5.88271177159946
1,146.432867339403,103.434572962381,29.2936807164995,6.75397355945932
1,146.358796422932,105.914908164804,32.1323982958178,5.25966381581586
1,147.030625908829,109.994421716708,30.866495602031,6.74315020193933
1,144.722677736955,113.09737483249,31.346191719488,4.6731065346917
1,145.08853893449,115.81484661661,29.9979749404877,3.5619595774137
1,145.856912051258,116.040898543393,37.2212519937621,4.1088159159393
1,146.292517126232,115.840412663684,34.4191765343726,6.51268364684625
1,145.111173741107,117.934625140506,31.716920588095,5.12950252245964
1,146.107411886463,117.358271206763,28.673701421223,8.90647557869166
1,145.670767824265,117.076494422375,28.4556809454495,9.35515517338462
1,145.392224905782,117.909525455177,24.6873223595245,8.08171783019409
1,146.171395271242,117.521971255141,15.5227916735017,10.1773723604722
1,145.986642838723,119.091581130638,12.0492631118455,8.03398257902334
1,147.834177675033,117.919630278258,25.3716896410261,5.80173281477559
1,147.083468403297,118.538966744086,25.910404970121,5.61629494263743
1,146.319378026045,119.733057839323,19.3297778559724,6.42637924707119
1,147.099368073439,125.030820175693,21.5257414051288,7.57751993679471
1,151.915101260018,126.676670150332,26.3355444624172,6.20204719311755
1,153.207220438136,126.64579993893,29.2699728696676,4.82127364757257
1,152.644119813817,126.781514038982,22.0341557031458,7.87855053128568
1,153.933696411772,127.472614117909,23.8551785454127,11.0644253495541
1,153.57734327097,126.956114200624,22.288920311684,11.3232035097288
1,152.457574712639,125.053988874656,13.4492887398222,12.9283594820836
1,152.009943698486,126.574739048749,17.2362160412003,15.0654551587008
1,151.673596091255,127.517190254792,15.2419120479021,17.2199115334548
1,151.499679118596,129.032604339199,28.3139401672143,20.387854737164
1,152.497992358933,133.106724074698,9.71376852621078,17.4520306972619
1,154.536773563031,142.020700371893,5.29724537789466,18.394238730919
1,153.508643737258,145.699852075452,12.709054032698,15.4686920767668
1,153.693383481117,148.051481931174,11.4385846993642,18.8834797536225
1,155.910799029406,149.888168503518,4.69725563012362,20.0028389826949
1,164.902044543784,148.263755799444,7.40074284551105,18.5772264794521
1,166.337004132246,146.386835061674,12.1884560717829,16.3370943213065
1,166.632433111082,142.390758653369,17.4359437281152,14.9654937056695
1,165.028618636397,137.624512176371,12.8333712204289,16.4849949145254
1,163.507041014243,136.898727238724,15.6094152541706,14.7687963042266
1,159.130216949591,140.185008536891,8.15498773410813,16.3817624114179
1,159.249300825313,141.392710013155,9.98591139526452,20.2318359725398
1,161.61599431436,158.866816905523,9.49473081334552,19.3441896954406
1,164.300158154525,161.508309526652,21.8265941836323,16.60353326824
1,170.659045902451,167.494550918794,29.7864131814787,15.5957528572693
1,174.205721979965,167.324743976539,29.7019333527146,17.549210814612
1,180.590557930053,166.727633498963,29.6241158740087,16.9369067855547
1,183.343656843124,164.159978110127,27.2119346938273,17.3207533750893
1,182.82795461895,161.156074639979,23.8830662962536,15.6429041308004
1,180.766416183116,157.616127631994,20.0734538574972,12.7073997087244
1,177.173189373248,151.730341301308,25.0567967372983,11.094135645027
1,174.981739096771,149.256026919054,13.6368035095482,9.17702411632397
1,170.419729233813,148.051949303725,23.1063496928265,11.1157385595683
1,166.515209814922,147.747921622799,20.8724027091694,13.7060485350897
1,165.983107947751,147.880555038024,26.6029840829941,13.625313191796
1,157.008133084308,152.845410995551,22.6236261504888,12.3769995105426
1,151.325416076225,159.098482731755,29.4595697976621,13.7474860813329
1,150.069585055925,161.513117969096,33.4228115191563,14.3113374380515
1,150.569357066976,168.136402592414,32.3502644016269,13.4548212170704
1,153.4549641005,171.868644649177,30.1180959649412,14.8003758420635
1,156.178670491296,175.04132043915,29.9943017128382,18.9342455539148
1,158.309245536867,175.854702761227,20.2868066519025,17.989655454503
1,162.953443629864,178.728546465738,16.2763517710487,18.5870988317842
1,174.424264535276,173.11252004666,18.5247592756375,18.0131232368807
1,177.996569555032,165.905767738429,21.4398277884931,20.1736982545867
1,174.051453980901,160.050858465741,22.937669899912,18.4492415458029
1,170.999385170431,156.692346718879,24.5990246188665,17.6140358356519
1,167.820134109026,154.275096749375,14.4328169627456,18.5899936459764
1,159.059542039045,152.417531329524,18.0345432738737,19.8767439704102
1,150.18277885443,151.451150194567,27.2063705076847,17.6883657454193
1,147.021635199854,152.485032847445,29.0529881657811,15.7656037558666
1,146.026290907294,152.499395808648,33.9585896110211,16.8363689259726
1,141.732004997389,150.787404891743,27.5948583553913,13.0241665177256
2,0,0,27.4439726962543,11.77204089203
2,2.72238409851842,-1.85246043280662,33.117697637118,14.8615741512144
2,3.63085205062812,-2.20508639529901,33.9402828131556,16.7853268399841
2,2.42088624446863,-1.88916235762945,33.6751293359239,15.1398447808273
2,2.8519575231191,-0.56287435094098,31.4417751728908,15.9223712020956
2,2.43566157271279,-0.686927946452792,26.5683322221338,13.6999303624331
2,-2.00731729273728,2.07319755049265,19.4744804852962,12.9111067648158
2,-1.41267729773829,1.33360506389765,19.6621776244177,15.4201230149519
2,-0.589155062761972,-0.902878613719999,24.0663129510688,12.2046359675632
2,0.429487794714251,-6.77127629507144,22.2205131539203,12.4192643625626
2,1.77103920087108,-13.6909500251322,27.0016872314228,11.7907116278471
2,1.73387359788896,-16.0271587384201,33.2514481848792,9.10992911286133
2,-5.43435729703457,-23.5794915623756,38.1005713638431,13.0943491826229
2,-5.63404937470518,-23.0100558232713,37.4944712197521,16.6816901107715
2,-5.84743337087253,-23.3803686056666,36.722498000032,15.67964791309
2,-8.43162817849887,-21.7624327861202,38.1620858887542,12.2607585901017
2,-7.29736380300967,-21.4767140470921,32.3410091850138,10.1988226798702
2,-8.66414617475243,-21.310645585034,28.7576206421693,6.46837321065954
2,-7.91916591295734,-20.8923631302727,22.1479051008688,7.81657486339459
2,-10.3168185856582,-20.7772358792527,27.292293610974,5.84342874516858
2,-9.7385472319575,-20.4841162457208,30.6813075708019,8.48380508711929
